,tweet_id,timestamp,source,text,rating_numerator,rating_denominator,name,dogs_stage,retweet_count,favorite_count,jpg_url,img_num,confidence %,dog_breed
590,781251288990355457,2016-09-28 21:56:36,Twitter for iPhone,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well https://t.co/xIYsa6LPA4,11,10,oakley,,2458,9428,https://pbs.twimg.com/media/CteP5H5WcAEhdLO.jpg,2,88,mexican_hairless
591,781163403222056960,2016-09-28 16:07:23,Twitter for iPhone,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution https://t.co/YkHc7U7uUy",10,10,unknown,,3168,10895,https://pbs.twimg.com/media/Ctc_-BTWEAAQpZh.jpg,1,97,shetland_sheepdog
592,780931614150983680,2016-09-28 00:46:20,Twitter for iPhone,I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend https://t.co/5dUYOu4b8d,13,10,unknown,puppo,8536,24192,https://pbs.twimg.com/media/CtZtJxAXEAAyPGd.jpg,1,,
593,780858289093574656,2016-09-27 19:54:58,Twitter for iPhone,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first https://t.co/YElO4hvXI6",10,10,dash,,2328,8033,https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg,1,48,chesapeake_bay_retriever
594,780800785462489090,2016-09-27 16:06:28,Twitter for iPhone,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet https://t.co/KQzSR8eCsw,11,10,koda,,1505,6141,https://pbs.twimg.com/media/CtX2Kr9XYAAuxrM.jpg,2,95,siberian_husky
595,780601303617732608,2016-09-27 02:53:48,Twitter for iPhone,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,12,10,hercules,,3839,13525,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,1,99,saint_bernard
596,780543529827336192,2016-09-26 23:04:13,Twitter for iPhone,Here's a perturbed super floof. 12/10 would snug so damn well https://t.co/VG095mi09Q,12,10,unknown,,2032,7040,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg,1,62,golden_retriever
597,780496263422808064,2016-09-26 19:56:24,Twitter for iPhone,RT @dog_rates: This is Bell. She likes holding hands. 12/10 would definitely pet with other hand https://t.co/BXIuvkQO9b,12,10,bell,,4319,0,https://pbs.twimg.com/media/Ck2d7tJWUAEPTL3.jpg,1,99,pug
598,780476555013349377,2016-09-26 18:38:05,Twitter for iPhone,"RT @Patreon: Well. @dog_rates is on Patreon. 

12/10. 

https://t.co/rnKvzt6RJs https://t.co/v4e2ywe8iO",12,10,unknown,,136,0,https://pbs.twimg.com/tweet_video_thumb/CtTFZZfUsAE5hgp.jpg,1,91,pug
599,780459368902959104,2016-09-26 17:29:48,Twitter for iPhone,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af https://t.co/coi4l1T2Sm",11,10,bear,,1224,5892,https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg,1,38,great_dane
600,780192070812196864,2016-09-25 23:47:39,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10 https://t.co/zHIqpM5Gni,11,10,unknown,,2589,9712,https://pbs.twimg.com/media/CtPMhwvXYAIt6NG.jpg,1,14,vizsla
601,779834332596887552,2016-09-25 00:06:08,Twitter for iPhone,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,11,10,scout,,8237,21252,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,1,99,golden_retriever
602,779377524342161408,2016-09-23 17:50:56,Twitter for iPhone,Have you ever seen such a smol pupper? Portable af. 12/10 would keep in shirt pocket https://t.co/KsqaIzlQ12,12,10,unknown,pupper,3613,9831,https://pbs.twimg.com/ext_tw_video_thumb/779377444025499652/pu/img/eIiLDy9F6rPNarEc.jpg,1,,
603,779123168116150273,2016-09-23 01:00:13,Twitter for iPhone,This is Reggie. He hugs everyone he meets. 12/10 keep spreading the love Reggie https://t.co/uMfhduaate,12,10,reggie,,4207,13206,https://pbs.twimg.com/media/CtAAYizW8AAWzBZ.jpg,1,43,toy_poodle
604,779056095788752897,2016-09-22 20:33:42,Twitter for iPhone,Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare https://t.co/I1bJUzUEW5,13,10,unknown,,5247,16500,https://pbs.twimg.com/media/Cs_DYr1XEAA54Pu.jpg,1,72,chihuahua
605,778990705243029504,2016-09-22 16:13:51,Twitter for iPhone,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af https://t.co/vyx1X5eyWI,11,10,jay,,8437,22342,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg,2,71,cocker_spaniel
606,778748913645780993,2016-09-22 00:13:04,Twitter for iPhone,"This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly https://t.co/1dpEuALnY0",11,10,mya,,1562,7717,https://pbs.twimg.com/media/Cs6r_-kVIAALh1p.jpg,1,35,staffordshire_bullterrier
607,778650543019483137,2016-09-21 17:42:10,Twitter for iPhone,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10/10 https://t.co/KYZkPuiC1l",10,10,strider,,1729,6430,https://pbs.twimg.com/media/Cs5ShihWEAAH2ti.jpg,1,51,german_shepherd
608,778624900596654080,2016-09-21 16:00:17,Twitter for iPhone,This is Penny. She's a sailor pup. 11/10 would take to the open seas with https://t.co/0rRxyBQt32,11,10,penny,,1176,5177,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg,2,78,airedale
609,778408200802557953,2016-09-21 01:39:11,Twitter for iPhone,RIP Loki. Thank you for the good times. You will be missed by many. 14/10 https://t.co/gJKD9pst5A,14,10,unknown,,5023,15135,https://pbs.twimg.com/media/Cs12ICuWAAECNRy.jpg,3,84,pembroke
610,778396591732486144,2016-09-21 00:53:04,Twitter for iPhone,RT @dog_rates: This is an East African Chalupa Seal. We only rate dogs. Please only send in dogs. Thank you... 10/10 https://t.co/iHe6liLwWR,10,10,an,,14198,0,https://pbs.twimg.com/media/CcG07BYW0AErrC9.jpg,1,,
611,778383385161035776,2016-09-21 00:00:35,Twitter for iPhone,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet https://t.co/zP1IvAATWv,13,10,nala,,1271,6515,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg,1,34,collie
612,778286810187399168,2016-09-20 17:36:50,Twitter for iPhone,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort https://t.co/hhTfnPrWfb,11,10,stanley,,3836,11576,https://pbs.twimg.com/media/Cs0HuUTWcAUpSE8.jpg,1,32,boston_bull
613,778039087836069888,2016-09-20 01:12:28,Twitter for iPhone,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff https://t.co/t8Y4x9DmVD,12,10,unknown,pupper,3065,9417,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg,2,71,german_shepherd
614,778027034220126208,2016-09-20 00:24:34,Twitter for iPhone,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.27/10 would smile back https://t.co/QFaUiIHxHq,27,10,sophie,pupper,1885,7320,https://pbs.twimg.com/media/Cswbc2yWcAAVsCJ.jpg,1,94,clumber
615,777885040357281792,2016-09-19 15:00:20,Twitter for iPhone,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in https://t.co/pL7wbMRW7M,3,10,wesley,,1893,7078,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg,1,12,afghan_hound
616,777684233540206592,2016-09-19 01:42:24,Twitter for iPhone,"""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing https://t.co/SuXcI9B7pQ",12,10,unknown,,3403,12518,https://pbs.twimg.com/media/CsrjryzWgAAZY00.jpg,1,25,cocker_spaniel
617,777641927919427584,2016-09-18 22:54:18,Twitter for iPhone,RT @dog_rates: This is Arnie. He's a Nova Scotian Fridge Floof. Rare af. 12/10 https://t.co/lprdOylVpS,12,10,arnie,,4947,0,https://pbs.twimg.com/media/CmoPdmHW8AAi8BI.jpg,1,96,golden_retriever
618,777621514455814149,2016-09-18 21:33:11,Twitter for iPhone,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely https://t.co/BnVTMtUeI3,12,10,derek,,2910,9742,https://pbs.twimg.com/media/Csqqoo5WEAAMTVW.jpg,1,99,chow
619,777189768882946048,2016-09-17 16:57:35,Twitter for iPhone,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free https://t.co/d3aLyCykn7,12,10,jeffrey,,4999,15921,https://pbs.twimg.com/media/Cskh9nRWYAAUxBP.jpg,2,98,chihuahua
620,776819012571455488,2016-09-16 16:24:19,Twitter for iPhone,RT @dog_rates: Everybody look at this beautiful pupper 13/10 https://t.co/hyAC5Hq9GC,13,10,unknown,pupper,15839,0,https://pbs.twimg.com/media/CW88XN4WsAAlo8r.jpg,3,34,chihuahua
621,776813020089548800,2016-09-16 16:00:31,Twitter for iPhone,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail https://t.co/nFqLaOLUQA,12,10,solomon,,1405,5444,https://pbs.twimg.com/media/CsfLUDbXEAAu0VF.jpg,1,51,toy_poodle
622,776477788987613185,2016-09-15 17:48:25,Twitter for iPhone,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper https://t.co/iJE3F0VozW,11,10,huck,pupper,3249,9858,https://pbs.twimg.com/media/CsaaaaxWgAEfzM7.jpg,1,88,labrador_retriever
623,776218204058357768,2016-09-15 00:36:55,Twitter for iPhone,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath https://t.co/nzqTNw0744,13,10,unknown,floofer,18497,33345,https://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg,1,94,samoyed
624,776201521193218049,2016-09-14 23:30:38,Twitter for iPhone,This is O'Malley. That is how he sleeps. Doesn't care what you think about it. 10/10 comfy af https://t.co/Pq150LeRaC,10,10,o,,2919,10681,https://pbs.twimg.com/media/CsWfKadWEAAtmlS.jpg,1,50,rottweiler
625,776113305656188928,2016-09-14 17:40:06,Twitter for iPhone,This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper https://t.co/FYT9QBEnKG,11,10,sampson,pupper,5068,13102,https://pbs.twimg.com/media/CsVO7ljW8AAckRD.jpg,1,,
626,776088319444877312,2016-09-14 16:00:49,Twitter for iPhone,I can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness https://t.co/wOhuABgj6I,10,10,unknown,,179,2045,https://pbs.twimg.com/media/CsU4NKkW8AUI5eG.jpg,3,0,pug
627,775898661951791106,2016-09-14 03:27:11,Twitter for iPhone,"RT @dog_rates: Like father (doggo), like son (pupper). Both 12/10 https://t.co/pG2inLaOda",12,10,unknown,doggo,17621,0,https://pbs.twimg.com/media/CiyHLocU4AI2pJu.jpg,1,94,golden_retriever
628,775842724423557120,2016-09-13 23:44:54,Twitter for iPhone,This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af https://t.co/saRYTcxQeH,12,10,blue,,3116,13022,https://pbs.twimg.com/media/CsRY1jAWYAUOx55.jpg,2,52,chow
629,775733305207554048,2016-09-13 16:30:07,Twitter for iPhone,This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well https://t.co/9CcBSxCXXG,11,10,anakin,doggo,4627,15413,https://pbs.twimg.com/media/CsP1UvaW8AExVSA.jpg,1,,
630,775729183532220416,2016-09-13 16:13:44,Twitter for iPhone,This girl straight up rejected a guy because he doesn't like dogs. She is my hero and I give her 13/10 https://t.co/J39lT3b0rH,13,10,unknown,,5302,14361,https://pbs.twimg.com/media/CsPxk85XEAAeMQj.jpg,1,,
631,775364825476165632,2016-09-12 16:05:54,Twitter for iPhone,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 https://t.co/7FNcBaKbci,11,10,finley,doggo,3472,8295,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg,3,57,beagle
632,775085132600442880,2016-09-11 21:34:30,Twitter for iPhone,This is Tucker. He would like a hug. 13/10 someone hug him https://t.co/wdgY9oHPrT,13,10,tucker,,5488,17281,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg,1,31,chow
633,774757898236878852,2016-09-10 23:54:11,Twitter for iPhone,This is Finley. She's a Beneboop Cumbersplash. 12/10 I'd do unspeakable things for Finley https://t.co/dS8SCbNF9P,12,10,finley,,2035,9462,https://pbs.twimg.com/media/CsB-MYiXgAEQU20.jpg,1,71,toy_poodle
634,774639387460112384,2016-09-10 16:03:16,Twitter for iPhone,This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him https://t.co/4s5Xlijogu,10,10,sprinkles,,2013,7508,https://pbs.twimg.com/media/CsASZqRW8AA3Szw.jpg,1,62,walker_hound
635,774314403806253056,2016-09-09 18:31:54,Twitter for iPhone,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS https://t.co/7oQ1wpfxIH,14,10,unknown,,6478,24167,https://pbs.twimg.com/media/Cr7q1VxWIAA5Nm7.jpg,3,59,eskimo_dog
636,773985732834758656,2016-09-08 20:45:53,Twitter for iPhone,Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11/10 would comfort https://t.co/RFWtDqTnAz,11,10,winnie,pupper,4492,11925,https://pbs.twimg.com/media/Cr2_6R8WAAAUMtc.jpg,4,10,pug
637,773922284943896577,2016-09-08 16:33:46,Twitter for iPhone,"This is Heinrich (pronounced ""Pat""). He's a Botswanian Vanderfloof. Snazzy af bandana. 12/10 downright puptacular https://t.co/G56ikYAqFg",12,10,heinrich,,1999,7110,https://pbs.twimg.com/media/Cr2GNdlW8AAbojw.jpg,1,55,pomeranian
638,773704687002451968,2016-09-08 02:09:06,Twitter for iPhone,This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever https://t.co/OqNggd4Oio,12,10,loki,,1891,7317,https://pbs.twimg.com/media/CrzATQqWAAEHq2t.jpg,2,32,silky_terrier
639,773670353721753600,2016-09-07 23:52:41,Twitter for iPhone,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise https://t.co/rA8WUVOLBr,10,10,shakespeare,,1501,5935,https://pbs.twimg.com/media/CryhFC0XEAA9wp_.jpg,1,96,old_english_sheepdog
640,773547596996571136,2016-09-07 15:44:53,Twitter for iPhone,This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb,11,10,chelsea,pupper,7126,24553,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,1,37,norwegian_elkhound
641,773308824254029826,2016-09-06 23:56:05,Twitter for iPhone,This is Bungalo. She uses that face to get what she wants. It works unbelievably well. 12/10 would never say no to https://t.co/0Fcft7jl4N,12,10,bungalo,,8640,25846,https://pbs.twimg.com/media/CrtYRMEWIAAUkCl.jpg,1,15,labrador_retriever
642,773247561583001600,2016-09-06 19:52:39,Twitter for iPhone,This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10/10 innovative af https://t.co/hG5WYT9ECn,10,10,chip,,3699,10414,https://pbs.twimg.com/media/Crsgi9dWEAApQd8.jpg,1,8,miniature_pinscher
643,773191612633579521,2016-09-06 16:10:20,Twitter for iPhone,This is Grey. He's the dogtor in charge of your checkpup today. 12/10 I'd never miss an appointment https://t.co/9HEVPJEioD,12,10,grey,,4736,11117,https://pbs.twimg.com/media/CrrtqjdXEAINleR.jpg,1,42,blenheim_spaniel
644,772877495989305348,2016-09-05 19:22:09,Twitter Web Client,You need to watch these two doggos argue through a cat door. Both 11/10 https://t.co/qEP31epKEV,11,10,unknown,doggo,4501,9555,https://pbs.twimg.com/ext_tw_video_thumb/772874595468795904/pu/img/t8gbjy2rA19xtQYR.jpg,1,13,norwegian_elkhound
645,772826264096874500,2016-09-05 15:58:34,Twitter for iPhone,"Meet Roosevelt. He's preparing for takeoff. Make sure tray tables are in their full pupright &amp; licked position
11/10 https://t.co/7CQkn3gHOQ",11,10,roosevelt,,2669,8842,https://pbs.twimg.com/media/CrmhYYIXEAEcyYY.jpg,1,91,basset
646,772615324260794368,2016-09-05 02:00:22,Twitter for iPhone,RT @dog_rates: This is Gromit. He's pupset because there's no need to beware of him. Just wants a pettin. 10/10 https://t.co/eSvz4EapHH,10,10,gromit,,3914,0,https://pbs.twimg.com/media/Cp6db4-XYAAMmqL.jpg,1,55,dalmatian
647,772581559778025472,2016-09-04 23:46:12,Twitter for iPhone,Guys this is getting so out of hand. We only rate dogs. This is a Galapagos Speed Panda. Pls only send dogs... 10/10 https://t.co/8lpAGaZRFn,10,10,unknown,,1968,7192,https://pbs.twimg.com/media/CrjC0JAWAAAjz6n.jpg,3,57,newfoundland
648,772193107915964416,2016-09-03 22:02:38,Twitter for iPhone,This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12/10 https://t.co/Dp0s7MRIHK,12,10,willem,pupper,1612,6665,https://pbs.twimg.com/media/Crdhh_1XEAAHKHi.jpg,1,36,pembroke
649,772152991789019136,2016-09-03 19:23:13,Twitter for iPhone,Here's a couple rufferees making sure all the sports are played fairly today. Both 10/10 would bribe with extra pets https://t.co/H9yjI9eo3A,10,10,unknown,,1300,4181,https://pbs.twimg.com/media/Crc9DEoWEAE7RLH.jpg,2,27,golden_retriever
650,772117678702071809,2016-09-03 17:02:54,Twitter for iPhone,Meet Jack. He's a Clemson pup. Appears to be rather h*ckin pettable. Almost makes me want to root for Clemson. 12/10 https://t.co/GHOfbTVQti,12,10,jack,,848,4165,https://pbs.twimg.com/media/Crcc7pqXEAAM5O2.jpg,1,21,labrador_retriever
651,772114945936949249,2016-09-03 16:52:02,Twitter for iPhone,This is Finn. He's very nervous for the game. Has a lot of money riding on it.10/10 would attempt to comfort https://t.co/CbtNfecWiT,10,10,finn,,546,3005,https://pbs.twimg.com/media/Crcacf9WgAEcrMh.jpg,1,80,chihuahua
652,772102971039580160,2016-09-03 16:04:27,Twitter for iPhone,This is Penny. She's an OU cheerleader. About to do a triple back handspring down the stairs. 11/10 hype af https://t.co/B2f3XkGU5c,11,10,penny,,1065,4448,https://pbs.twimg.com/media/CrcPjh0WcAA_SPT.jpg,1,54,pembroke
653,771770456517009408,2016-09-02 18:03:10,Twitter for iPhone,This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom https://t.co/E6bGWf9EOm,11,10,davey,,3924,13356,https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg,1,53,papillon
654,771500966810099713,2016-09-02 00:12:18,Twitter for iPhone,This is Dakota. He's just saying hi. That's all. 12/10 someone wave back https://t.co/1tWe5zZoHv,12,10,dakota,,3018,9167,https://pbs.twimg.com/media/CrTsCPHWYAANdzC.jpg,1,83,labrador_retriever
655,771380798096281600,2016-09-01 16:14:48,Twitter for iPhone,Meet Fizz. She thinks love is a social construct consisting solely of ideals perpetuated by mass media 11/10 woke af https://t.co/sPB5JMnWBn,11,10,fizz,,5912,11746,https://pbs.twimg.com/media/CrR-vVfXEAAk6Gg.jpg,1,50,collie
656,771171053431250945,2016-09-01 02:21:21,Twitter for iPhone,RT @dog_rates: This is Frankie. He's wearing blush. 11/10 really accents the cheek bones https://t.co/iJABMhVidf,11,10,frankie,,8705,0,https://pbs.twimg.com/media/CVgdFjNWEAAxmbq.jpg,3,97,samoyed
657,771136648247640064,2016-09-01 00:04:38,Twitter for iPhone,This is Dixie. She wants to be a ship captain. Won't let anything get in between her and her dreams. 11/10 https://t.co/8VEDZKHddR,11,10,dixie,,3357,10223,https://pbs.twimg.com/media/CrOgsIBWYAA8Dtb.jpg,1,29,golden_retriever
658,771102124360998913,2016-08-31 21:47:27,Twitter for iPhone,This is Charlie. He works for @TODAYshow. Super sneaky tongue slip here. 12/10 would pet until someone made me stop https://t.co/K5Jo7QRCvA,12,10,charlie,,1663,6898,https://pbs.twimg.com/media/CrOBSfgXgAABsTE.jpg,1,56,labrador_retriever
659,771014301343748096,2016-08-31 15:58:28,Twitter for iPhone,Another pic without a dog in it? What am I supposed to do? Rate the carpet? Fine I will. 7/10 looks adequately comfy https://t.co/OJZQ6I4gGd,7,10,unknown,,1782,7032,https://pbs.twimg.com/media/CrMxZzgWIAQUxzx.jpg,1,,
660,770787852854652928,2016-08-31 00:58:39,Twitter for iPhone,This is Winston. His tongue has gone rogue. Doing him quite a frighten. 10/10 hang in there Winston https://t.co/d0QEbp78Yi,10,10,winston,,1415,5498,https://pbs.twimg.com/media/CrJjdZmXgAEWLSD.jpg,1,78,bernese_mountain_dog
661,770772759874076672,2016-08-30 23:58:40,Twitter for iPhone,This is Sebastian. He's super h*ckin fluffy. That's really all you need to know. 11/10 would snug intensely https://t.co/lqr0NdtwQo,11,10,sebastian,,1626,5749,https://pbs.twimg.com/media/CrJVupHXgAA4Dkk.jpg,1,97,chow
662,770655142660169732,2016-08-30 16:11:18,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Arctic Floof Kangaroo. This is very frustrating. 11/10 https://t.co/qlUDuPoE3d,11,10,very,,2013,8130,https://pbs.twimg.com/media/CrHqwjWXgAAgJSe.jpg,1,,
663,770414278348247044,2016-08-30 00:14:12,Twitter for iPhone,Meet Al Cabone. He's a gangsta puppa. Rather h*ckin ruthless. Shows no mercy sometimes. 11/10 pet w extreme caution https://t.co/OUwWbEKOUV,11,10,al,,2390,6987,https://pbs.twimg.com/media/CrEPsfWXEAAKvem.jpg,1,5,golden_retriever
664,770293558247038976,2016-08-29 16:14:30,Twitter for iPhone,This is Jackson. There's nothing abnormal about him. Just your average really good dog. 10/10 https://t.co/3fEPpj0KYw,10,10,jackson,,1718,6923,https://pbs.twimg.com/media/CrCh5RgW8AAXW4U.jpg,1,93,italian_greyhound
665,770093767776997377,2016-08-29 03:00:36,Twitter for iPhone,RT @dog_rates: This is just downright precious af. 12/10 for both pupper and doggo https://t.co/o5J479bZUC,12,10,just,pupper,3520,0,https://pbs.twimg.com/media/CkjMx99UoAM2B1a.jpg,1,84,golden_retriever
666,770069151037685760,2016-08-29 01:22:47,Twitter for iPhone,Say hello to Carbon. This is his first time swimming. He's having a h*ckin blast. 10/10 we should all be this happy https://t.co/mADHGenzFS,10,10,carbon,,2651,8385,https://pbs.twimg.com/media/Cq_Vy9KWcAIUIuv.jpg,1,41,boston_bull
667,769940425801170949,2016-08-28 16:51:16,Twitter for iPhone,This is Klein. These pics were taken a month apart. He knows he's a stud now. 12/10 total heartthrob https://t.co/guDkLrX8zV,12,10,klein,,11131,34948,https://pbs.twimg.com/media/Cq9guJ5WgAADfpF.jpg,1,79,miniature_pinscher
668,769695466921623552,2016-08-28 00:37:54,Twitter for iPhone,This is Titan. He's trying to make friends. Offering up his favorite stick. 13/10 philanthropic af https://t.co/vhrkz0dK4v,13,10,titan,,1926,7101,https://pbs.twimg.com/media/Cq6B8V6XYAA1T1R.jpg,1,40,pug
669,769212283578875904,2016-08-26 16:37:54,Twitter for iPhone,This is DonDon. He's way up but doesn't feel blessed. Rather uncomfortable actually. 12/10 I'll save you DonDon https://t.co/OCYLz3fjVE,12,10,dondon,,1969,5980,https://pbs.twimg.com/media/CqzKfQgXEAAWIY-.jpg,1,16,golden_retriever
670,768970937022709760,2016-08-26 00:38:52,Twitter Web Client,This is Kirby. His bowl weighs more than him. 12/10 would assist https://t.co/UlB2mzw3Xs,12,10,kirby,,7574,16017,https://pbs.twimg.com/ext_tw_video_thumb/768967618174877700/pu/img/4wfsrs0ZnQ5pstXm.jpg,1,18,pomeranian
671,768855141948723200,2016-08-25 16:58:45,Twitter for iPhone,This is Jesse. He really wants a belly rub. Will be as cute as possible to achieve that goal. 11/10 https://t.co/1BxxcdVNJ8,11,10,jesse,,1034,4660,https://pbs.twimg.com/media/CquFrCKWAAAr32m.jpg,1,72,chow
672,768609597686943744,2016-08-25 00:43:02,Twitter for iPhone,This is Lou. His sweater is too small and he already cut the tags off. Very very churlish. 10/10 would still pet https://t.co/dZPMLresEr,10,10,lou,,1382,4580,https://pbs.twimg.com/media/CqqmWa7WcAAIM-n.jpg,1,18,basenji
673,768596291618299904,2016-08-24 23:50:10,Twitter for iPhone,Say hello to Oakley and Charlie. They're convinced that they each have their own stick. Nobody tell them. Both 12/10 https://t.co/J2AJdyxglH,12,10,oakley,,1473,5592,https://pbs.twimg.com/media/CqqaPjqWIAAOyNL.jpg,1,72,great_pyrenees
674,768473857036525572,2016-08-24 15:43:39,Twitter for iPhone,Meet Chevy. He had a late breakfast and now has to choose between a late lunch or an early dinner. 11/10 very pupset https://t.co/goy9053wC7,11,10,chevy,,3958,15110,https://pbs.twimg.com/media/Cqoq5PGWAAA-U8T.jpg,1,73,labrador_retriever
675,768193404517830656,2016-08-23 21:09:14,Twitter for iPhone,Meet Gerald. He's a fairly exotic doggo. Floofy af. Inadequate knees tho. Self conscious about large forehead. 8/10 https://t.co/WmczvjCWJq,8,10,gerald,doggo,4080,12157,https://pbs.twimg.com/media/Cqkr0wiW8AAn2Oi.jpg,1,,
676,767884188863397888,2016-08-23 00:40:31,Twitter for iPhone,This is Tito. He's on the lookout. Nobody knows for what. 10/10 https://t.co/Qai481H6RA,10,10,tito,,1634,5309,https://pbs.twimg.com/media/CqgSl4DWcAA-x-o.jpg,3,,
677,767754930266464257,2016-08-22 16:06:54,Twitter for iPhone,This is Philbert. His toilet broke and he doesn't know what to do. Trying not to panic. 11/10 furustrated af https://t.co/Nb68IsVb9O,11,10,philbert,,6221,17814,https://pbs.twimg.com/media/CqedCQWWgAIab9L.jpg,1,30,vizsla
678,767500508068192258,2016-08-21 23:15:55,Twitter for iPhone,This is Louie. He's making quite a h*ckin mess. Doesn't seem to care. 12/10 jubilant af https://t.co/Z2g2YWPzX2,12,10,louie,,2688,8295,https://pbs.twimg.com/media/Cqa1ofnXEAAG0yn.jpg,1,48,chow
679,767191397493538821,2016-08-21 02:47:37,Twitter for iPhone,I don't know any of the backstory behind this picture but for some reason I'm crying. 13/10 for owner and doggo https://t.co/QOKZdus9TT,13,10,unknown,doggo,4406,13643,https://pbs.twimg.com/media/CqWcgcqWcAI43jm.jpg,1,,
680,767122157629476866,2016-08-20 22:12:29,Twitter for iPhone,This is Rupert. You betrayed him with bath time but he forgives you. Cuddly af 13/10 https://t.co/IEARC2sRzC,13,10,rupert,,3261,11227,https://pbs.twimg.com/media/CqVdiBJWIAEDZB4.jpg,2,87,toy_poodle
681,766793450729734144,2016-08-20 00:26:19,Twitter for iPhone,This is Rufus. He just missed out on the 100m final at Rio. Already training hard for Tokyo. 10/10 never give pup https://t.co/exrRjjJqeO,10,10,rufus,,1565,5650,https://pbs.twimg.com/media/CqQykxrWYAAlD8g.jpg,1,45,beagle
682,766693177336135680,2016-08-19 17:47:52,Twitter for iPhone,This is Brudge. He's a Doberdog. Going to be h*ckin massive one day. 11/10 would pat on head approvingly https://t.co/cTlHjEUNK8,11,10,brudge,,918,4484,https://pbs.twimg.com/media/CqPXYLLXEAAU2HC.jpg,1,94,doberman
